Year_BP,GHG_Forcing
1155.0,-0.134
1156.0,-0.134
1157.0,-0.134
1158.0,-0.134
1159.0,-0.132
1160.0,-0.132
1161.0,-0.132
1162.0,-0.133
1163.0,-0.133
1164.0,-0.133
1165.0,-0.133
1166.0,-0.134
1167.0,-0.134
1168.0,-0.134
1169.0,-0.136
1170.0,-0.136
1171.0,-0.135
1172.0,-0.135
1173.0,-0.135
1174.0,-0.135
1175.0,-0.135
1176.0,-0.134
1177.0,-0.134
1178.0,-0.133
1179.0,-0.131
1180.0,-0.13
1181.0,-0.128
1182.0,-0.127
1183.0,-0.125
1184.0,-0.122
1185.0,-0.121
1186.0,-0.119
1187.0,-0.119
1188.0,-0.11699999999999999
1189.0,-0.11599999999999999
1190.0,-0.11399999999999999
1191.0,-0.11299999999999999
1192.0,-0.11199999999999999
1193.0,-0.11199999999999999
1194.0,-0.11099999999999999
1195.0,-0.10999999999999999
1196.0,-0.10999999999999999
1197.0,-0.10999999999999999
1198.0,-0.10899999999999999
1199.0,-0.10800000000000001
1200.0,-0.10800000000000001
1201.0,-0.10800000000000001
1202.0,-0.10800000000000001
1203.0,-0.10700000000000001
1204.0,-0.10700000000000001
1205.0,-0.10600000000000001
1206.0,-0.10700000000000001
1207.0,-0.10700000000000001
1208.0,-0.10600000000000001
1209.0,-0.10600000000000001
1210.0,-0.10600000000000001
1211.0,-0.10500000000000001
1212.0,-0.10500000000000001
1213.0,-0.10500000000000001
1214.0,-0.10500000000000001
1215.0,-0.10500000000000001
1216.0,-0.10400000000000001
1217.0,-0.10400000000000001
1218.0,-0.10500000000000001
1219.0,-0.10500000000000001
1220.0,-0.10500000000000001
1221.0,-0.10600000000000001
1222.0,-0.10600000000000001
1223.0,-0.10700000000000001
1224.0,-0.10900000000000001
1225.0,-0.10900000000000001
1226.0,-0.10999999999999999
1227.0,-0.10999999999999999
1228.0,-0.11099999999999999
1229.0,-0.11099999999999999
1230.0,-0.11099999999999999
1231.0,-0.11199999999999999
1232.0,-0.11199999999999999
1233.0,-0.11199999999999999
1234.0,-0.11299999999999999
1235.0,-0.11299999999999999
1236.0,-0.11399999999999999
1237.0,-0.11399999999999999
1238.0,-0.11499999999999999
1239.0,-0.11499999999999999
1240.0,-0.11599999999999999
1241.0,-0.11699999999999999
1242.0,-0.11699999999999999
1243.0,-0.119
1244.0,-0.119
1245.0,-0.119
1246.0,-0.12
1247.0,-0.12
1248.0,-0.12
1249.0,-0.121
1250.0,-0.121
1251.0,-0.121
1252.0,-0.121
1253.0,-0.121
1254.0,-0.121
1255.0,-0.121
1256.0,-0.121
1257.0,-0.121
1258.0,-0.121
1259.0,-0.121
1260.0,-0.121
1261.0,-0.121
1262.0,-0.121
1263.0,-0.122
1264.0,-0.123
1265.0,-0.123
1266.0,-0.123
1267.0,-0.123
1268.0,-0.123
1269.0,-0.124
1270.0,-0.124
1271.0,-0.124
1272.0,-0.125
1273.0,-0.125
1274.0,-0.126
1275.0,-0.127
1276.0,-0.127
1277.0,-0.127
1278.0,-0.126
1279.0,-0.126
1280.0,-0.126
1281.0,-0.126
1282.0,-0.125
1283.0,-0.125
1284.0,-0.126
1285.0,-0.127
1286.0,-0.127
1287.0,-0.128
1288.0,-0.129
1289.0,-0.13
1290.0,-0.131
1291.0,-0.132
1292.0,-0.134
1293.0,-0.135
1294.0,-0.135
1295.0,-0.136
1296.0,-0.136
1297.0,-0.137
1298.0,-0.137
1299.0,-0.137
1300.0,-0.136
1301.0,-0.136
1302.0,-0.135
1303.0,-0.134
1304.0,-0.134
1305.0,-0.132
1306.0,-0.131
1307.0,-0.131
1308.0,-0.13
1309.0,-0.129
1310.0,-0.129
1311.0,-0.128
1312.0,-0.128
1313.0,-0.128
1314.0,-0.127
1315.0,-0.128
1316.0,-0.127
1317.0,-0.127
1318.0,-0.126
1319.0,-0.126
1320.0,-0.125
1321.0,-0.124
1322.0,-0.123
1323.0,-0.122
1324.0,-0.122
1325.0,-0.121
1326.0,-0.12
1327.0,-0.119
1328.0,-0.119
1329.0,-0.11800000000000001
1330.0,-0.11800000000000001
1331.0,-0.117
1332.0,-0.11800000000000001
1333.0,-0.11900000000000001
1334.0,-0.11900000000000001
1335.0,-0.11900000000000001
1336.0,-0.11900000000000001
1337.0,-0.11800000000000001
1338.0,-0.11800000000000001
1339.0,-0.11800000000000001
1340.0,-0.117
1341.0,-0.117
1342.0,-0.117
1343.0,-0.117
1344.0,-0.116
1345.0,-0.116
1346.0,-0.116
1347.0,-0.115
1348.0,-0.115
1349.0,-0.114
1350.0,-0.114
1351.0,-0.114
1352.0,-0.114
1353.0,-0.113
1354.0,-0.113
1355.0,-0.113
1356.0,-0.112
1357.0,-0.112
1358.0,-0.112
1359.0,-0.112
1360.0,-0.111
1361.0,-0.111
1362.0,-0.11299999999999999
1363.0,-0.11299999999999999
1364.0,-0.11299999999999999
1365.0,-0.11399999999999999
1366.0,-0.11399999999999999
1367.0,-0.11399999999999999
1368.0,-0.11399999999999999
1369.0,-0.11499999999999999
1370.0,-0.11499999999999999
1371.0,-0.11499999999999999
1372.0,-0.11599999999999999
1373.0,-0.11599999999999999
1374.0,-0.118
1375.0,-0.118
1376.0,-0.119
1377.0,-0.119
1378.0,-0.12
1379.0,-0.12
1380.0,-0.121
1381.0,-0.121
1382.0,-0.121
1383.0,-0.122
1384.0,-0.122
1385.0,-0.122
1386.0,-0.122
1387.0,-0.122
1388.0,-0.122
1389.0,-0.122
1390.0,-0.122
1391.0,-0.122
1392.0,-0.122
1393.0,-0.122
1394.0,-0.122
1395.0,-0.122
1396.0,-0.123
1397.0,-0.123
1398.0,-0.125
1399.0,-0.126
1400.0,-0.126
1401.0,-0.128
1402.0,-0.129
1403.0,-0.13
1404.0,-0.131
1405.0,-0.132
1406.0,-0.133
1407.0,-0.134
1408.0,-0.135
1409.0,-0.135
1410.0,-0.136
1411.0,-0.136
1412.0,-0.137
1413.0,-0.138
1414.0,-0.138
1415.0,-0.139
1416.0,-0.139
1417.0,-0.14
1418.0,-0.14
1419.0,-0.14
1420.0,-0.14100000000000001
1421.0,-0.14100000000000001
1422.0,-0.14100000000000001
1423.0,-0.14100000000000001
1424.0,-0.14100000000000001
1425.0,-0.14100000000000001
1426.0,-0.14100000000000001
1427.0,-0.14100000000000001
1428.0,-0.14100000000000001
1429.0,-0.14100000000000001
1430.0,-0.14100000000000001
1431.0,-0.14
1432.0,-0.139
1433.0,-0.138
1434.0,-0.138
1435.0,-0.137
1436.0,-0.137
1437.0,-0.137
1438.0,-0.137
1439.0,-0.137
1440.0,-0.137
1441.0,-0.137
1442.0,-0.137
1443.0,-0.136
1444.0,-0.136
1445.0,-0.135
1446.0,-0.135
1447.0,-0.135
1448.0,-0.135
1449.0,-0.135
1450.0,-0.135
1451.0,-0.135
1452.0,-0.134
1453.0,-0.134
1454.0,-0.134
1455.0,-0.134
1456.0,-0.135
1457.0,-0.135
1458.0,-0.135
1459.0,-0.136
1460.0,-0.135
1461.0,-0.136
1462.0,-0.137
1463.0,-0.137
1464.0,-0.138
1465.0,-0.139
1466.0,-0.139
1467.0,-0.139
1468.0,-0.14
1469.0,-0.14
1470.0,-0.14100000000000001
1471.0,-0.14100000000000001
1472.0,-0.14100000000000001
1473.0,-0.14100000000000001
1474.0,-0.14100000000000001
1475.0,-0.14100000000000001
1476.0,-0.14100000000000001
1477.0,-0.14100000000000001
1478.0,-0.14100000000000001
1479.0,-0.14
1480.0,-0.14
1481.0,-0.139
1482.0,-0.139
1483.0,-0.139
1484.0,-0.139
1485.0,-0.138
1486.0,-0.138
1487.0,-0.138
1488.0,-0.137
1489.0,-0.137
1490.0,-0.137
1491.0,-0.136
1492.0,-0.136
1493.0,-0.136
1494.0,-0.136
1495.0,-0.136
1496.0,-0.135
1497.0,-0.135
1498.0,-0.135
1499.0,-0.135
1500.0,-0.135
1501.0,-0.134
1502.0,-0.135
1503.0,-0.135
1504.0,-0.135
1505.0,-0.135
1506.0,-0.136
1507.0,-0.135
1508.0,-0.135
1509.0,-0.136
1510.0,-0.136
1511.0,-0.137
1512.0,-0.136
1513.0,-0.136
1514.0,-0.137
1515.0,-0.137
1516.0,-0.137
1517.0,-0.137
1518.0,-0.137
1519.0,-0.137
1520.0,-0.137
1521.0,-0.138
1522.0,-0.137
1523.0,-0.137
1524.0,-0.138
1525.0,-0.138
1526.0,-0.138
1527.0,-0.137
1528.0,-0.138
1529.0,-0.138
1530.0,-0.138
1531.0,-0.138
1532.0,-0.137
1533.0,-0.137
1534.0,-0.137
1535.0,-0.137
1536.0,-0.136
1537.0,-0.135
1538.0,-0.134
1539.0,-0.134
1540.0,-0.133
1541.0,-0.132
1542.0,-0.13
1543.0,-0.129
1544.0,-0.128
1545.0,-0.127
1546.0,-0.127
1547.0,-0.125
1548.0,-0.124
1549.0,-0.124
1550.0,-0.123
1551.0,-0.123
1552.0,-0.122
1553.0,-0.122
1554.0,-0.122
1555.0,-0.122
1556.0,-0.122
1557.0,-0.121
1558.0,-0.121
1559.0,-0.121
1560.0,-0.121
1561.0,-0.121
1562.0,-0.12
1563.0,-0.12
1564.0,-0.12
1565.0,-0.11900000000000001
1566.0,-0.11900000000000001
1567.0,-0.11800000000000001
1568.0,-0.117
1569.0,-0.117
1570.0,-0.116
1571.0,-0.116
1572.0,-0.115
1573.0,-0.114
1574.0,-0.114
1575.0,-0.114
1576.0,-0.114
1577.0,-0.113
1578.0,-0.113
1579.0,-0.113
1580.0,-0.113
1581.0,-0.113
1582.0,-0.112
1583.0,-0.112
1584.0,-0.111
1585.0,-0.111
1586.0,-0.111
1587.0,-0.11
1588.0,-0.11
1589.0,-0.109
1590.0,-0.109
1591.0,-0.109
1592.0,-0.107
1593.0,-0.106
1594.0,-0.106
1595.0,-0.106
1596.0,-0.106
1597.0,-0.105
1598.0,-0.105
1599.0,-0.105
1600.0,-0.105
1601.0,-0.105
1602.0,-0.105
1603.0,-0.10400000000000001
1604.0,-0.10500000000000001
1605.0,-0.10500000000000001
1606.0,-0.10500000000000001
1607.0,-0.10500000000000001
1608.0,-0.10500000000000001
1609.0,-0.10500000000000001
1610.0,-0.10500000000000001
1611.0,-0.10400000000000001
1612.0,-0.10400000000000001
1613.0,-0.10400000000000001
1614.0,-0.10200000000000001
1615.0,-0.10200000000000001
1616.0,-0.10200000000000001
1617.0,-0.10200000000000001
1618.0,-0.10200000000000001
1619.0,-0.10200000000000001
1620.0,-0.10200000000000001
1621.0,-0.10300000000000001
1622.0,-0.10400000000000001
1623.0,-0.10500000000000001
1624.0,-0.10600000000000001
1625.0,-0.10600000000000001
1626.0,-0.10600000000000001
1627.0,-0.107
1628.0,-0.107
1629.0,-0.107
1630.0,-0.107
1631.0,-0.107
1632.0,-0.107
1633.0,-0.10600000000000001
1634.0,-0.10500000000000001
1635.0,-0.10500000000000001
1636.0,-0.10500000000000001
1637.0,-0.10400000000000001
1638.0,-0.10400000000000001
1639.0,-0.10400000000000001
1640.0,-0.10300000000000001
1641.0,-0.10300000000000001
1642.0,-0.10300000000000001
1643.0,-0.10200000000000001
1644.0,-0.101
1645.0,-0.101
1646.0,-0.101
1647.0,-0.101
1648.0,-0.1
1649.0,-0.1
1650.0,-0.099
1651.0,-0.098
1652.0,-0.098
1653.0,-0.097
1654.0,-0.097
1655.0,-0.096
1656.0,-0.096
1657.0,-0.094
1658.0,-0.094
1659.0,-0.093
1660.0,-0.093
1661.0,-0.092
1662.0,-0.092
1663.0,-0.092
1664.0,-0.091
1665.0,-0.091
1666.0,-0.09
1667.0,-0.09
1668.0,-0.089
1669.0,-0.089
1670.0,-0.088
1671.0,-0.088
1672.0,-0.088
1673.0,-0.088
1674.0,-0.089
1675.0,-0.089
1676.0,-0.089
1677.0,-0.09
1678.0,-0.09
1679.0,-0.09
1680.0,-0.09
1681.0,-0.091
1682.0,-0.091
1683.0,-0.091
1684.0,-0.091
1685.0,-0.091
1686.0,-0.091
1687.0,-0.091
1688.0,-0.091
1689.0,-0.09
1690.0,-0.091
1691.0,-0.091
1692.0,-0.091
1693.0,-0.091
1694.0,-0.091
1695.0,-0.091
1696.0,-0.092
1697.0,-0.092
1698.0,-0.092
1699.0,-0.092
1700.0,-0.093
1701.0,-0.093
1702.0,-0.093
1703.0,-0.093
1704.0,-0.094
1705.0,-0.094
1706.0,-0.095
1707.0,-0.096
1708.0,-0.096
1709.0,-0.096
1710.0,-0.096
1711.0,-0.096
1712.0,-0.097
1713.0,-0.097
1714.0,-0.096
1715.0,-0.096
1716.0,-0.096
1717.0,-0.097
1718.0,-0.098
1719.0,-0.098
1720.0,-0.098
1721.0,-0.098
1722.0,-0.099
1723.0,-0.099
1724.0,-0.099
1725.0,-0.1
1726.0,-0.1
1727.0,-0.1
1728.0,-0.1
1729.0,-0.1
1730.0,-0.1
1731.0,-0.1
1732.0,-0.1
1733.0,-0.101
1734.0,-0.101
1735.0,-0.10200000000000001
1736.0,-0.10200000000000001
1737.0,-0.10300000000000001
1738.0,-0.10300000000000001
1739.0,-0.10400000000000001
1740.0,-0.10500000000000001
1741.0,-0.10600000000000001
1742.0,-0.10600000000000001
1743.0,-0.10699999999999998
1744.0,-0.10699999999999998
1745.0,-0.10699999999999998
1746.0,-0.10699999999999998
1747.0,-0.10799999999999998
1748.0,-0.10699999999999998
1749.0,-0.10600000000000001
1750.0,-0.10600000000000001
1751.0,-0.10600000000000001
1752.0,-0.10500000000000001
1753.0,-0.106
1754.0,-0.105
1755.0,-0.105
1756.0,-0.105
1757.0,-0.104
1758.0,-0.104
1759.0,-0.104
1760.0,-0.104
1761.0,-0.104
1762.0,-0.104
1763.0,-0.104
1764.0,-0.104
1765.0,-0.105
1766.0,-0.105
1767.0,-0.104
1768.0,-0.104
1769.0,-0.104
1770.0,-0.104
1771.0,-0.105
1772.0,-0.105
1773.0,-0.105
1774.0,-0.105
1775.0,-0.106
1776.0,-0.106
1777.0,-0.108
1778.0,-0.108
1779.0,-0.108
1780.0,-0.109
1781.0,-0.109
1782.0,-0.109
1783.0,-0.11
1784.0,-0.11
1785.0,-0.11
1786.0,-0.111
1787.0,-0.111
1788.0,-0.111
1789.0,-0.112
1790.0,-0.112
1791.0,-0.112
1792.0,-0.112
1793.0,-0.112
1794.0,-0.112
1795.0,-0.113
1796.0,-0.112
1797.0,-0.112
1798.0,-0.112
1799.0,-0.111
1800.0,-0.111
1801.0,-0.111
1802.0,-0.111
1803.0,-0.11
1804.0,-0.11
1805.0,-0.109
1806.0,-0.109
1807.0,-0.109
1808.0,-0.109
1809.0,-0.108
1810.0,-0.108
1811.0,-0.108
1812.0,-0.107
1813.0,-0.108
1814.0,-0.108
1815.0,-0.108
1816.0,-0.109
1817.0,-0.10800000000000001
1818.0,-0.10800000000000001
1819.0,-0.11000000000000001
1820.0,-0.11000000000000001
1821.0,-0.11000000000000001
1822.0,-0.11100000000000002
1823.0,-0.11100000000000002
1824.0,-0.11100000000000002
1825.0,-0.11100000000000002
1826.0,-0.11200000000000002
1827.0,-0.11200000000000002
1828.0,-0.11100000000000002
1829.0,-0.11100000000000002
1830.0,-0.11100000000000002
1831.0,-0.11100000000000002
1832.0,-0.11199999999999999
1833.0,-0.11299999999999999
1834.0,-0.11299999999999999
1835.0,-0.11399999999999999
1836.0,-0.11399999999999999
1837.0,-0.11499999999999999
1838.0,-0.11499999999999999
1839.0,-0.11699999999999999
1840.0,-0.118
1841.0,-0.118
1842.0,-0.119
1843.0,-0.12
1844.0,-0.12
1845.0,-0.121
1846.0,-0.122
1847.0,-0.123
1848.0,-0.123
1849.0,-0.123
1850.0,-0.123
1851.0,-0.124
1852.0,-0.125
1853.0,-0.124
1854.0,-0.124
1855.0,-0.124
1856.0,-0.125
1857.0,-0.125
1858.0,-0.126
1859.0,-0.128
1860.0,-0.128
1861.0,-0.129
1862.0,-0.13
1863.0,-0.131
1864.0,-0.132
1865.0,-0.133
1866.0,-0.135
1867.0,-0.135
1868.0,-0.136
1869.0,-0.136
1870.0,-0.137
1871.0,-0.137
1872.0,-0.138
1873.0,-0.138
1874.0,-0.139
1875.0,-0.13999999999999999
1876.0,-0.13999999999999999
1877.0,-0.141
1878.0,-0.141
1879.0,-0.141
1880.0,-0.142
1881.0,-0.143
1882.0,-0.143
1883.0,-0.144
1884.0,-0.144
1885.0,-0.144
1886.0,-0.145
1887.0,-0.145
1888.0,-0.146
1889.0,-0.146
1890.0,-0.145
1891.0,-0.145
1892.0,-0.145
1893.0,-0.145
1894.0,-0.144
1895.0,-0.144
1896.0,-0.145
1897.0,-0.144
1898.0,-0.144
1899.0,-0.143
1900.0,-0.143
1901.0,-0.143
1902.0,-0.143
1903.0,-0.144
1904.0,-0.144
1905.0,-0.144
1906.0,-0.145
1907.0,-0.145
1908.0,-0.146
1909.0,-0.147
1910.0,-0.148
1911.0,-0.149
1912.0,-0.15
1913.0,-0.151
1914.0,-0.152
1915.0,-0.153
1916.0,-0.153
1917.0,-0.154
1918.0,-0.154
1919.0,-0.155
1920.0,-0.155
1921.0,-0.155
1922.0,-0.154
1923.0,-0.153
1924.0,-0.153
1925.0,-0.152
1926.0,-0.151
1927.0,-0.15
1928.0,-0.149
1929.0,-0.148
1930.0,-0.147
1931.0,-0.146
1932.0,-0.146
1933.0,-0.145
1934.0,-0.14400000000000002
1935.0,-0.14300000000000002
1936.0,-0.14300000000000002
1937.0,-0.14200000000000002
1938.0,-0.14200000000000002
1939.0,-0.14100000000000001
1940.0,-0.14
1941.0,-0.14
1942.0,-0.139
1943.0,-0.138
1944.0,-0.139
1945.0,-0.138
1946.0,-0.137
1947.0,-0.136
1948.0,-0.136
1949.0,-0.135
1950.0,-0.135
1951.0,-0.134
1952.0,-0.134
1953.0,-0.13499999999999998
1954.0,-0.13499999999999998
1955.0,-0.13499999999999998
1956.0,-0.13499999999999998
1957.0,-0.13499999999999998
1958.0,-0.13499999999999998
1959.0,-0.13599999999999998
1960.0,-0.13599999999999998
1961.0,-0.13599999999999998
1962.0,-0.13799999999999998
1963.0,-0.13799999999999998
1964.0,-0.13799999999999998
1965.0,-0.13899999999999998
1966.0,-0.13899999999999998
1967.0,-0.13999999999999999
1968.0,-0.13999999999999999
1969.0,-0.141
1970.0,-0.142
1971.0,-0.143
1972.0,-0.144
1973.0,-0.145
1974.0,-0.146
1975.0,-0.147
1976.0,-0.148
1977.0,-0.149
1978.0,-0.15
1979.0,-0.151
1980.0,-0.152
1981.0,-0.153
1982.0,-0.154
1983.0,-0.154
1984.0,-0.154
1985.0,-0.154
1986.0,-0.154
1987.0,-0.154
1988.0,-0.154
1989.0,-0.154
1990.0,-0.155
1991.0,-0.155
1992.0,-0.155
1993.0,-0.156
1994.0,-0.156
1995.0,-0.156
1996.0,-0.156
1997.0,-0.157
1998.0,-0.157
1999.0,-0.157
2000.0,-0.158
2001.0,-0.158
2001.9999999999998,-0.158
2003.0,-0.157
2004.0,-0.156
2005.0,-0.155
2005.9999999999998,-0.154
2007.0000000000002,-0.154
2008.0,-0.153
2009.0,-0.153
2009.9999999999998,-0.153
2011.0000000000002,-0.153
2012.0,-0.153
2013.0,-0.153
2013.9999999999998,-0.154
2015.0000000000002,-0.154
2016.0,-0.154
2017.0,-0.154
2017.9999999999998,-0.155
2019.0000000000002,-0.155
2020.0,-0.155
2021.0,-0.156
2021.9999999999998,-0.157
2023.0000000000002,-0.157
2024.0,-0.156
2025.0,-0.156
2025.9999999999998,-0.157
2027.0000000000002,-0.157
2028.0,-0.157
2029.0,-0.157
2029.9999999999998,-0.157
2031.0000000000002,-0.158
2032.0,-0.158
2033.0,-0.159
2033.9999999999998,-0.159
2035.0000000000002,-0.159
2036.0,-0.159
2037.0,-0.159
2037.9999999999998,-0.159
2039.0000000000002,-0.159
2040.0,-0.159
2041.0,-0.159
2041.9999999999998,-0.16
2043.0000000000002,-0.16
2044.0,-0.16
2045.0,-0.159
2045.9999999999998,-0.159
2047.0000000000002,-0.158
2048.0,-0.158
2049.0,-0.157
2050.0,-0.157
2051.0,-0.157
2052.0,-0.156
2053.0,-0.156
2054.0,-0.15699999999999997
2055.0,-0.15699999999999997
2056.0,-0.15699999999999997
2057.0,-0.15699999999999997
2058.0,-0.15699999999999997
2059.0,-0.15699999999999997
2060.0,-0.15699999999999997
2061.0,-0.15599999999999997
2062.0,-0.15599999999999997
2063.0,-0.15599999999999997
2064.0,-0.15599999999999997
2065.0,-0.155
2066.0,-0.156
2067.0,-0.156
2068.0,-0.156
2069.0,-0.156
2070.0,-0.156
2071.0,-0.156
2072.0,-0.156
2073.0,-0.15699999999999997
2074.0,-0.15699999999999997
2075.0,-0.15699999999999997
2076.0,-0.15699999999999997
2077.0,-0.15799999999999997
2078.0,-0.15899999999999997
2079.0,-0.15899999999999997
2080.0,-0.15999999999999998
2081.0,-0.15999999999999998
2082.0,-0.15999999999999998
2083.0,-0.16099999999999998
2084.0,-0.16099999999999998
2085.0,-0.16199999999999998
2086.0,-0.16299999999999998
2087.0,-0.16399999999999998
2088.0,-0.16499999999999998
2089.0,-0.16599999999999998
2090.0,-0.16699999999999998
2091.0,-0.16899999999999998
2092.0,-0.16999999999999998
2093.0,-0.17099999999999999
2094.0,-0.172
2095.0,-0.173
2096.0,-0.173
2097.0,-0.174
2098.0,-0.174
2099.0,-0.174
2100.0,-0.174
2101.0,-0.174
2102.0,-0.174
2103.0,-0.174
2104.0,-0.175
2105.0,-0.175
2106.0,-0.175
2107.0,-0.175
2108.0,-0.175
2109.0,-0.175
2110.0,-0.175
2111.0,-0.175
2112.0,-0.175
2113.0,-0.175
2114.0,-0.175
2115.0,-0.175
2116.0,-0.175
2117.0,-0.175
2118.0,-0.176
2119.0,-0.176
2120.0,-0.176
2121.0,-0.176
2122.0,-0.176
2123.0,-0.176
2124.0,-0.176
2125.0,-0.176
2126.0,-0.176
2127.0,-0.176
2128.0,-0.175
2129.0,-0.175
2130.0,-0.175
2131.0,-0.174
2132.0,-0.174
2133.0,-0.174
2134.0,-0.173
2135.0,-0.173
2136.0,-0.172
2137.0,-0.17099999999999999
2138.0,-0.17099999999999999
2139.0,-0.16999999999999998
2140.0,-0.16999999999999998
2141.0,-0.16999999999999998
2142.0,-0.16899999999999998
2143.0,-0.16899999999999998
2144.0,-0.16899999999999998
2145.0,-0.16899999999999998
2146.0,-0.16799999999999998
2147.0,-0.16899999999999998
2148.0,-0.16899999999999998
2149.0,-0.16899999999999998
2150.0,-0.16899999999999998
2151.0,-0.16899999999999998
2152.0,-0.16899999999999998
2153.0,-0.16899999999999998
2154.0,-0.16899999999999998
2155.0,-0.16899999999999998
2156.0,-0.16999999999999998
2157.0,-0.16999999999999998
2158.0,-0.16999999999999998
2159.0,-0.17099999999999999
2160.0,-0.17099999999999999
2161.0,-0.172
2162.0,-0.172
2163.0,-0.173
2164.0,-0.174
2165.0,-0.174
2166.0,-0.174
2167.0,-0.174
2168.0,-0.174
2169.0,-0.174
2170.0,-0.174
2171.0,-0.173
2172.0,-0.173
2173.0,-0.173
2174.0,-0.172
2175.0,-0.172
2176.0,-0.17099999999999999
2177.0,-0.17099999999999999
2178.0,-0.16999999999999998
2179.0,-0.16899999999999998
2180.0,-0.16999999999999998
2181.0,-0.16899999999999998
2182.0,-0.16799999999999998
2183.0,-0.16699999999999998
2184.0,-0.16599999999999998
2185.0,-0.16499999999999998
2186.0,-0.16399999999999998
2187.0,-0.163
2188.0,-0.162
2189.0,-0.161
2190.0,-0.16
2191.0,-0.159
2192.0,-0.158
2193.0,-0.157
2194.0,-0.156
2195.0,-0.155
2196.0,-0.154
2197.0,-0.154
2198.0,-0.154
2199.0,-0.154
2200.0,-0.153
2201.0,-0.153
2202.0,-0.153
2203.0,-0.153
2204.0,-0.153
2205.0,-0.153
2206.0,-0.153
2207.0,-0.152
2208.0,-0.152
2209.0,-0.152
2210.0,-0.152
2211.0,-0.151
2212.0,-0.151
2213.0,-0.151
2214.0,-0.151
2215.0,-0.152
2216.0,-0.153
2217.0,-0.153
2218.0,-0.153
2219.0,-0.153
2220.0,-0.154
2221.0,-0.154
2222.0,-0.154
2223.0,-0.155
2224.0,-0.155
2225.0,-0.155
2226.0,-0.155
2227.0,-0.155
2228.0,-0.156
2229.0,-0.157
2230.0,-0.158
2231.0,-0.159
2232.0,-0.161
2233.0,-0.163
2234.0,-0.164
2235.0,-0.16699999999999998
2236.0,-0.16899999999999998
2237.0,-0.16999999999999998
2238.0,-0.172
2239.0,-0.173
2240.0,-0.174
2241.0,-0.175
2242.0,-0.175
2243.0,-0.176
2244.0,-0.176
2245.0,-0.177
2246.0,-0.177
2247.0,-0.177
2248.0,-0.178
2249.0,-0.178
2250.0,-0.178
2251.0,-0.179
2252.0,-0.179
2253.0,-0.179
2254.0,-0.18
2255.0,-0.18
2256.0,-0.181
2257.0,-0.181
2258.0,-0.181
2259.0,-0.181
2260.0,-0.182
2261.0,-0.182
2262.0,-0.182
2263.0,-0.182
2264.0,-0.183
2265.0,-0.183
2266.0,-0.184
2267.0,-0.183
2268.0,-0.184
2269.0,-0.184
2270.0,-0.184
2271.0,-0.184
2272.0,-0.184
2273.0,-0.184
2274.0,-0.184
2275.0,-0.184
2276.0,-0.184
2277.0,-0.184
2278.0,-0.183
2279.0,-0.184
2280.0,-0.183
2281.0,-0.183
2282.0,-0.182
2283.0,-0.182
2284.0,-0.181
2285.0,-0.181
2286.0,-0.18
2287.0,-0.179
2288.0,-0.179
2289.0,-0.178
2290.0,-0.177
2291.0,-0.177
2292.0,-0.176
2293.0,-0.176
2294.0,-0.175
2295.0,-0.175
2296.0,-0.174
2297.0,-0.174
2298.0,-0.173
2299.0,-0.173
2300.0,-0.173
2301.0,-0.172
2302.0,-0.172
